v,酒類,url,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36
,禾富鷹牌卡本內蘇維翁紅酒,https://i.imgur.com/PzOEySV.jpg,aforu,ajoru,akoru,afoqu,ajoqu,akoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾富鷹牌梅洛紅酒,https://i.imgur.com/BHPsVCt.jpg,afnqu,aknqu,ahnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾富鷹牌希哈紅酒,https://i.imgur.com/YzyXnmQ.jpg,afoqu,ajoqu,aeoqu,bfoqu,bjoqu,beoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,御貓多黑皮諾紅酒,https://i.imgur.com/vNakWov.jpg,bflqu,bfoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,御貓多卡貝納蘇維翁紅酒,https://i.imgur.com/b4dxMID.jpg,afnqt,ajnqt,aknqt,bfnqt,bjnqt,bknqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,御貓哥多白蘇維翁白酒,https://i.imgur.com/hoJRGXy.jpg,cilqu,cjlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖派德羅9世御貓卡貝納蘇維翁紅酒,https://i.imgur.com/pqyjAo4.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,亞瑞斯堤A系列特選卡本內蘇維翁紅酒,https://i.imgur.com/lWLA8th.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雄鹿卡本內蘇維翁紅酒,https://i.imgur.com/6kGcsfk.jpg,afpqt,akpqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雷恩戴斯羽毛特選卡本內蘇維翁紅酒,https://i.imgur.com/7ODtX42.jpg,afnqu,ajnqu,aknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鑑賞家珍藏級卡本內蘇維翁紅酒,https://i.imgur.com/QOOWN9L.jpg,afmqu,ajmqu,akmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鑑賞家拓克諾卡本內蘇維翁紅酒,https://i.imgur.com/GidDHRa.jpg,aflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鑑賞家拓克諾梅洛紅酒,https://i.imgur.com/NcevBr0.jpg,afnqt,ajnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐哲威晚摘白酒,https://i.imgur.com/8JdQ5tE.jpg,demqu,delqu,dhmqu,dhlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐哲威星雲白酒,https://i.imgur.com/2RMZel8.jpg,bhnqt,bgnqt,benqt,chnqt,cgnqt,cenqt,dhnqt,dgnqt,denqt,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐哲威星雲紅酒,https://i.imgur.com/DmnfMKX.jpg,afmqt,afnqt,aimqt,ainqt,ahmqt,ahnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐哲威1851陳釀卡本內紅酒,https://i.imgur.com/HTqR1mR.jpg,afpqu,afnqu,akpqu,aknqu,bfpqu,bfnqu,bkpqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐哲威新月卡本內梅洛紅酒,https://i.imgur.com/HP0EXnn.jpg,afpqu,afmqu,aepqu,aemqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,花樣卡本內紅酒,https://i.imgur.com/L3NG3U0.jpg,afpqu,ajpqu,akpqu,bfpqu,bjpqu,bkpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,花樣卡本內梅洛紅酒,https://i.imgur.com/wPs1A42.jpg,afnqt,ajnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,駱馬卡本內蘇維翁紅酒,https://i.imgur.com/kLk7Mln.jpg,afoqt,afpqt,akoqt,akpqt,bfoqt,bfpqt,bkoqt,bpoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,駱馬梅洛紅酒,https://i.imgur.com/HEJ3r9e.jpg,afpqt,afnqt,ajpqt,ajnqt,bfpqt,bfnqt,bjpqt,bjnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,紅魔鬼梅洛紅酒,https://i.imgur.com/ZPuOtFD.jpg,bfpqu,bfnqu,bkpqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖艾瑪卡本內蘇維翁紅酒（精選風土）,https://i.imgur.com/uuR2gL4.jpg,afnru,aknru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,安第斯之箭亞古力精選紅酒,https://i.imgur.com/wcdK5eb.jpg,afnqv,ajnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,格蘭羅摩彭巴牛紅酒,https://i.imgur.com/GMG57DG.jpg,afnqu,bfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,格蘭美食家紅酒,https://i.imgur.com/wmsTmAv.jpg,afnru,afmru,ajnru,ajmru,aenru,aemru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,格蘭路易紅酒,https://i.imgur.com/1yWdmmP.jpg,afnrt,ahnrt,ajnrt,bfnrt,bhnrt,bjnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,米雪兒卡本內珍藏紅酒,https://i.imgur.com/E16g2xU.jpg,afnqu,ajnqu,aknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,翠帝璀璨紅酒,https://i.imgur.com/CnofT3h.jpg,aflqv,aelqv,bflqv,belqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,翠帝鐵道1883,https://i.imgur.com/zWhzpJP.jpg,afnqv,aenqv,ajnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,翠帝樂曲系列馬貝克紅酒,https://i.imgur.com/SXnDY20.jpg,aflqu,ajlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,安第斯馬爾貝克紅酒,https://i.imgur.com/trh8dM6.jpg,afnqu,ajnqu,bfnqu,bjnqu,cfnqu,cjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,紅樹馬貝克紅酒,https://i.imgur.com/kLs3nre.jpg,afnqt,aflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,紅樹卡本內紅酒,https://i.imgur.com/itk1eaC.jpg,afnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,銀影酒莊3號公社梅爾貝紅酒,https://i.imgur.com/o2XWfNP.jpg,afmqu,afnqu,bfmqu,bfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖菲莉佩橡木馬爾貝紅酒,https://i.imgur.com/IL9Rsfv.jpg,afpqu,ajpqu,akpqu,bfpqu,bjpqu,bkpqu,cfpqu,cjpqu,ckpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,
,嘉頌珍藏馬貝克紅酒,https://i.imgur.com/grvCf48.jpg,afpqv,ajpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南十字星風神梅爾貝紅酒,https://i.imgur.com/iPcX3az.jpg,afoqv,afpqv,ajoqv,ajpqv,aeoqv,aepqv,bfoqv,bfpqv,bjoqv,bjpqv,beoqv,bepqv,cfoqv,cfpqv,cjoqv,cjpqv,ceoqv,cepqv,,,,,,,,,,,,,,,,,,
,露堤尼號角馬爾貝紅酒,https://i.imgur.com/rb6IMjt.jpg,afpqu,afoqu,ajpqu,ajoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,艾斯貝拉馬爾貝紅酒,https://i.imgur.com/hf0HRyr.jpg,afnqu,afmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,薩露斯馬爾貝紅酒,https://i.imgur.com/9sLefjQ.jpg,afnqv,ajmqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don David精選希哈紅酒,https://i.imgur.com/EPvGqsT.jpg,ajpru,ajnru,aepru,aenru,akpru,aknru,ahpru,ahnru,bjpru,bjnru,bepru,benru,bkpru,bknru,bhpru,bhnru,,,,,,,,,,,,,,,,,,,,
,Don David精選塔那紅酒,https://i.imgur.com/6mXjRKL.jpg,afpru,ajpru,akpru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don David精選夏多內白酒,https://i.imgur.com/lIe0Vzq.jpg,binru,bhnru,cinru,chnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Don David精選托隆特斯晚收白酒,https://i.imgur.com/A8nVd3p.jpg,aenru,ainru,agnru,benru,binru,bgnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雄鷹馬爾貝克紅酒,https://i.imgur.com/NZHyKgC.jpg,afnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,安迪納卡本內蘇維翁紅酒,https://i.imgur.com/alDNDOz.jpg,afprt,ajprt,bfprt,bjprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,尼德堡5600創始系列-希哈紅酒,https://i.imgur.com/vrwWJH9.jpg,afnrv,afnqt,afmrv,afmqt,afprv,afpqt,ajnrv,ajnqt,ajmrv,ajmqt,ajprv,ajpqt,aknrv,aknqt,akmrv,akmqt,akprv,akpqt,,,,,,,,,,,,,,,,,,
,尼德堡5600創始系列皮諾塔吉紅酒,https://i.imgur.com/8HB509C.jpg,afnrv,afnqt,ajnrv,afnqt,aknrv,aknqt,bfnrv,bfnqt,bjnrv,bjnqt,bknrv,bknqt,,,,,,,,,,,,,,,,,,,,,,,,
,尼德堡5600創始系列-卡本內蘇維翁紅酒,https://i.imgur.com/FNx3W8a.jpg,aforv,afoqt,akorv,akoqt,bforv,bfoqt,bkorv,bkoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,桌山席拉精選紅酒,https://i.imgur.com/EsVtNCJ.jpg,afprt,akprt,bfprt,bkprt,cfprt,ckprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,桌山卡本內精選紅酒,https://i.imgur.com/ou5dy74.jpg,afort,afprt,akort,akprt,bfort,bfprt,bkort,bkprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧爾朵紅酒（行家精選）,https://i.imgur.com/Mgk2nhB.jpg,aforu,ajoru,aeoru,akoru,bforu,bjoru,beoru,bkoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鴕鳥皮諾塔奇紅酒,https://i.imgur.com/vhlGcS6.jpg,afnqt,aenqt,aknqt,bfnqt,benqt,bknqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鴕鳥卡本內蘇維翁紅酒,https://i.imgur.com/Se6qp7a.jpg,afpqt,akpqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鴕鳥甜紅酒,https://i.imgur.com/fmmt4Hg.jpg,dfoqt,dfmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,庫馬拉希哈慕維得爾紅酒,https://i.imgur.com/7a2Elfo.jpg,afpqt,ajpqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,斯塔克斯泰倫博斯希哈紅酒,https://i.imgur.com/X5HBIud.jpg,afpqu,aepqu,ajpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,斯塔克斯泰倫博斯卡本內紅酒,https://i.imgur.com/hKpjzWz.jpg,afoqv,ajoqv,akoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Essay希哈紅酒,https://i.imgur.com/yDlycC6.jpg,afnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Essay蘇維濃白酒,https://i.imgur.com/A5IvhfU.jpg,cilqt,chlqt,cklqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Essay卡本內蘇維翁紅酒,https://i.imgur.com/bcyULuV.jpg,afnqt,ajnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Essay皮諾塔吉紅酒,https://i.imgur.com/GacthRV.jpg,afoqt,ajnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,多利士托羅紅酒,https://i.imgur.com/eEHwAQy.jpg,afmru,afmqu,afpru,afpqu,ajmru,ajmqu,ajpru,ajpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,勞德蒙納斯帖紅酒,https://i.imgur.com/6XBFVWn.jpg,ahpru,akpru,ajpru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,貝林格創建者卡本內蘇維翁紅酒,https://i.imgur.com/ANQ6pwq.jpg,afnqv,afnsu,ajnqv,ajnsu,bfnqv,bfnsu,bjnqv,bjnsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,貝林格創建者梅洛紅酒,https://i.imgur.com/ZGqsra3.jpg,bfpqv,bkpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,貝林格卡本內蘇維翁紅酒,https://i.imgur.com/fRmPVMU.jpg,afpru,afpqu,aforu,afoqu,ajpru,ajpqu,ajoru,ajoqu,akpru,akpqu,akoru,akoqu,bfpru,bfpqu,bforu,bfoqu,bjpru,bjpqu,bjoru,bjoqu,bkpru,bkpqu,bkoru,bkoqu,,,,,,,,,,,,
,貝林格梅洛紅酒,https://i.imgur.com/m8s6mng.jpg,bforu,bfpru,bkoru,bkpru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,無尾熊之森蘇梅紅酒,https://i.imgur.com/54cR2uF.jpg,afprt,ajprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,無尾熊之森卡本內精選紅酒,https://i.imgur.com/fXzsbVY.jpg,afprt,afmrt,ajprt,afmrt,akprt,akmrt,bfprt,bfmrt,bjprt,bjmrt,bkprt,bkmrt,,,,,,,,,,,,,,,,,,,,,,,,
,無尾熊之森施赫精選紅酒,https://i.imgur.com/3QUjthF.jpg,afprt,afmrt,ajprt,ajmrt,akprt,akmrt,bfprt,bfmrt,bjprt,bjmrt,bkprt,bkmrt,cfprt,cfmrt,cjprt,cjmrt,ckprt,ckmrt,,,,,,,,,,,,,,,,,,
,羅森酒莊席哈卡本內紅酒,https://i.imgur.com/fkfhlds.jpg,afnru,ajnru,aknru,bfnru,bjnru,bknru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠慕斯卡多白酒,https://i.imgur.com/52l99n4.jpg,cilrt,cilqt,chlrt,chlqt,bilrt,bilqt,bhlrt,bhlqt,dilrt,dilqt,dhlrt,dhlqt,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠慕斯卡多粉紅酒,https://i.imgur.com/e5p3C4G.jpg,cflrt,cflqt,cfnrt,cfnqt,cjlrt,cjlqt,cjnrt,cjnqt,bflrt,bflqt,bfnrt,bfnqt,bjlrt,bjlqt,bjnrt,bjnqt,dflrt,dflqt,dfnrt,dfnqt,djlrt,djlqt,djnrt,djnqt,,,,,,,,,,,,
,黃尾袋鼠特藏喜若紅酒,https://i.imgur.com/hNO9RrE.jpg,afpru,afpqv,aforu,afoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠特藏卡本內蘇維翁紅酒,https://i.imgur.com/iLyHckW.jpg,afnru,afnqv,aknru,aknqv,bfnru,bfnqv,bknqv,bknru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠特藏梅洛紅酒,https://i.imgur.com/22lmgAd.jpg,afmru,afmqv,afnru,afnqv,afjmru,ajmqv,ajnru,ajnqu,akmru,akmqv,aknru,aknqv,bfmru,bfmqv,bfnru,bfnqv,bjmru,bjmqv,bjnru,bjnqv,bkmru,bjmqv,bjnru,bjnqv,cfmru,cfmqv,cfnru,cfnqv,cjmru,cjmqv,cjnru,cjnqv,ckmru,ckmqv,cknru,cknqv
,黃尾袋鼠喜若卡本內紅酒,https://i.imgur.com/3ueYVrz.jpg,afoqu,ajoqu,bfoqu,bjoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠卡本內蘇維翁紅酒,https://i.imgur.com/ANNRKyV.jpg,afnru,ajnru,bjoru,bforu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠喜若紅酒,https://i.imgur.com/BXSmEnl.jpg,afpru,aforu,aepru,aeoru,bfpru,bforu,bepru,beoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠梅洛紅酒,https://i.imgur.com/ken7FFK.jpg,afnrt,aenrt,bfnrt,benrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠夏多內白酒,https://i.imgur.com/1KBVPN5.jpg,binqu,bjnqu,cinqu,cjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠粉紅氣泡酒,https://i.imgur.com/a8GnCoG.jpg,aflqu,ahlqu,aglqu,bflqu,bhlqu,bglqu,cflqu,chlqu,cglqu,,,,,,,,,,,,,,,,,,,,,,,,,,,
,黃尾袋鼠氣泡酒,https://i.imgur.com/A6LDaR1.jpg,bhlru,bhnru,chlru,chnru,dhlru,dhnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西南蒙巴季亞克伯河冬甜白酒,https://i.imgur.com/0wRm5MK.jpg,ajnqv,aenqv,aknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,莎桐之花白酒,https://i.imgur.com/dB1E6w7.jpg,celqu,cflqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,莎桐之花紅酒,https://i.imgur.com/i5YPQpv.jpg,afnqu,ahnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖多娜系列精選夏多內白酒,https://i.imgur.com/YS2UYBl.jpg,bhlru,bilru,bglru,chlru,cilru,cglru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,金貝克酒莊麗思玲白酒,https://i.imgur.com/46Z6UPM.jpg,ceoqv,celqv,cfoqv,cflqv,ckoqv,cklqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IGP地中海VMV歐尼耶白酒,https://i.imgur.com/Q53BbEB.jpg,dhpqu,depqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克凱利嵐蘇維濃白酒,https://i.imgur.com/VWQk3BK.jpg,bioqt,bgoqt,bjoqt,cioqt,cgoqt,cjoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克凱利嵐卡本內蘇維翁紅酒,https://i.imgur.com/uWcceJ7.jpg,afnqt,aflqt,agnqt,aglqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克凱利蘭仙梭粉紅酒,https://i.imgur.com/DW96HfB.jpg,cenqt,cinqt,denqt,dinqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克高比耶樂芭莊園紅酒,https://i.imgur.com/PWNnbqA.jpg,afoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克高比耶奧古斯丁紅酒,https://i.imgur.com/e7EPq2r.jpg,afoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克聖西紐梅納德紅酒,https://i.imgur.com/LRRlK52.jpg,afmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁藍多克聖西紐紅酒,https://i.imgur.com/nK9n8dK.jpg,ajoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克布沙爾堡卡本內蘇維濃紅酒,https://i.imgur.com/PwvonCI.jpg,afnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克貓頭鷹珍藏紅酒,https://i.imgur.com/8rtwkDe.jpg,afnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克貓頭鷹紅酒,https://i.imgur.com/EjL6UHO.jpg,afnqt,afpqt,bfnqt,bfpqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克胡西雍丘小步紅酒,https://i.imgur.com/0l5FGab.jpg,afoqu,afpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克胡西雍奧古斯丁紅酒,https://i.imgur.com/dcfR9Sy.jpg,afoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西南貝傑哈克貝林珍藏白酒,https://i.imgur.com/QS0VtAg.jpg,bilqu,bjlqu,cilqu,cjlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西南居宏頌露台甜白酒,https://i.imgur.com/zpLm1kd.jpg,ahpqu,ahmqu,ajpqu,ajmqu,aipqu,aimqu,agpqu,agmqu,chpqu,chmqu,cjpqu,cjmqu,cipqu,cimqu,cgpqu,cgmqu,dhpqu,,,,,,,,,,,,,,,,,,,
,西南加雅克若德騎士有機紅酒,https://i.imgur.com/4cCuf4N.jpg,aflqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波爾多羅南白酒,https://i.imgur.com/QeLx7y4.jpg,cglqu,celqu,cjlqu,bglqu,belqu,bjlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南法小豬夏多內白酒,https://i.imgur.com/hfdPmQu.jpg,bglru,bglqu,cglru,cglqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波爾多小酒窖白酒,https://i.imgur.com/yEqKNMQ.jpg,bgmqt,cgmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波爾多小酒窖紅酒,https://i.imgur.com/C27NQiU.jpg,afnqt,aknqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,石頭小屋慕斯卡白酒,https://i.imgur.com/07HsAA7.jpg,dfmqu,demqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,石頭小屋卡本內蘇維翁紅酒,https://i.imgur.com/bJPSC6e.jpg,afnqu,ajnqu,bfnqu,bjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,高貴青蛙酒莊水果繽紛白酒,https://i.imgur.com/hTKTaP9.jpg,bgpqu,bjpqu,bepqu,bipqu,cgpqu,cjpqu,cepqu,cipqu,dgpqu,djpqu,depqu,dipqu,,,,,,,,,,,,,,,,,,,,,,,,
,高貴青蛙酒莊水果繽紛紅酒,https://i.imgur.com/40LwEw5.jpg,afoqu,afnqu,dfoqu,dfnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,傑卡斯夏多內,https://i.imgur.com/wZRY3Od.jpg,bilqu,bklqu,cilqu,cklqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,豪帝VR慕斯卡多甜白酒,https://i.imgur.com/SH9RayC.jpg,dimqt,demqt,dilqt,delqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,豪帝VR卡本內蘇維翁紅酒,https://i.imgur.com/WDm9Mrg.jpg,afnqu,ajnqu,aknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BB夏多內白酒,https://i.imgur.com/bWPl1Th.jpg,bipqt,bjpqt,cipqt,cjpqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BB卡本內蘇維翁紅酒,https://i.imgur.com/s3Up0B9.jpg,ainqt,binqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,羅伯蒙大維雙橡夏多內白酒,https://i.imgur.com/uM4avsX.jpg,bilqt,belqt,bjlqt,bklqt,cilqt,celqt,cjlqt,cklqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,舞牛蘇維翁白酒,https://i.imgur.com/5EnFBrG.jpg,dilqv,dklqv,dhlqv,dglqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,舞牛金芬黛紅酒,https://i.imgur.com/s8K2TGx.jpg,afpqu,ajpqu,bfpqu,bjpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,納帕法蘭西夏多內白酒,https://i.imgur.com/QAnZ7GW.jpg,bilqv,bjlqv,bklqv,belqv,cilqv,cjlqv,cklqv,celqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,喜樂尼窖藏水芙蓉白酒,https://i.imgur.com/rBvmez7.jpg,cgoqv,cgnqv,choqv,chnqv,cfoqv,cfnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,蜥蜴麗絲玲白酒,https://i.imgur.com/VTeUuqk.jpg,bimqt,bilqt,bgmqt,bglqt,cimqt,cilqt,cgmqt,cglqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南極星白蘇維翁白酒,https://i.imgur.com/LvaXpMu.jpg,chpqv,choqv,cgpqv,cgoqv,cepqv,ceoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,今日派對白酒,https://i.imgur.com/S7m2iJK.jpg,celqt,cglqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,今日麻吉紅酒,https://i.imgur.com/BzhHs0L.jpg,afnqu,aenqu,bfnqu,benqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,珍愛紅酒,https://i.imgur.com/rfsKDxK.jpg,afmqu,agmqu,ajmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,瑪莉亞白酒,https://i.imgur.com/ICMCH3m.jpg,cglqt,celqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,天鵝瑪爾維薩白酒,https://i.imgur.com/CCnLdjU.jpg,ceoqt,cioqt,cgoqt,beoqt,bioqt,bgoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,克利斯多山中小屋白酒,https://i.imgur.com/soB4Vnd.jpg,cilqt,cioqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,克利斯多山中小屋紅酒,https://i.imgur.com/9aRIDgw.jpg,bflqt,bfnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,葡藤堡自然動力維歐尼有機白酒,https://i.imgur.com/KDxIE9x.jpg,cipqv,chpqv,cgpqv,cepqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,葡藤堡自然動力席拉有機紅酒,https://i.imgur.com/2bdCg3W.jpg,afnqv,aenqv,bfnqv,benqv,cfnqv,cenqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,葡藤堡席拉有機紅酒,https://i.imgur.com/fro1ubT.jpg,afpqv,aepqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,駱馬白蘇維翁白酒,https://i.imgur.com/fxzXoNS.jpg,cilqt,celqt,cglqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,智利之星珍藏夏多內白酒,https://i.imgur.com/Ff6hT82.jpg,bilqu,bhlqu,cilqu,chlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雄鹿白蘇維翁白酒,https://i.imgur.com/DZllaXa.jpg,cglqt,chlqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,艾米亞娜夏多內白酒,https://i.imgur.com/Ps09PU2.jpg,cgpqu,chpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐哲威1851夏多內白酒,https://i.imgur.com/LCIv5Ve.jpg,bhpqu,bhlqu,bjpqu,bjlqu,chpqu,chlqu,cjpqu,cjlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
